pedido_id,fecha_pedido,fecha_entrega,anio_pedido,mes_pedido,dia_semana_pedido,dias_entrega,pedido_retrasado,retraso_dias,km_recorridos,costo_transporte,costo_por_km,municipio,tipo_cliente,id_autoparte,categoria,costo_unitario,stock_actual,stock_minimo,margen_stock,ratio_stock,pais_proveedor,ruta
3769,2023-10-17,2023-10-20,2023,10,2,3,0,0,69.9,818.44,11.71,Querétaro,Tier1,46-FRE,Frenos,3166.98,4682,146,4536,32.07,China,QRO-SJR
3770,2026-05-12,2026-05-28,2026,5,2,16,1,10,137.9,2557.06,18.54,San Juan del Río,Tier1,59-FRE,Frenos,254.95,2883,557,2326,5.18,USA,QRO-MQZ
3771,2024-02-20,2024-02-26,2024,2,2,6,1,3,230.4,1972.56,8.56,San Juan del Río,Taller,92-SUS,Suspensión,3033.85,4447,428,4019,10.39,USA,QRO-SLP
3772,2026-05-13,2026-05-26,2026,5,3,13,1,9,287.2,5659.85,19.71,León,Tier1,27-SUS,Suspensión,4748.31,2962,518,2444,5.72,México,QRO-MQZ
3773,2026-03-25,2026-04-02,2026,3,3,8,1,5,324.6,5963.45,18.37,San Luis Potosí,Tier1,53-ARN,Arneses,3524.83,988,317,671,3.12,USA,QRO-CEL
3774,2022-05-01,2022-05-05,2022,5,0,4,1,1,240.3,3959.4,16.48,San Juan del Río,Tier1,41-ELE,Electrónica,4687.71,920,702,218,1.31,México,QRO-CEL
3775,2026-05-22,2026-06-05,2026,5,5,14,0,0,100.5,1931.38,19.22,San Juan del Río,Planta,47-SEN,Sensores,2369.53,4045,567,3478,7.13,China,QRO-CEL
3776,2025-05-28,2025-05-30,2025,5,3,2,0,0,115.9,1196.77,10.33,Celaya,Planta,36-FRE,Frenos,2503.31,2427,781,1646,3.11,USA,QRO-SJR
3777,2022-11-03,2022-11-07,2022,11,4,4,1,1,290.5,4902.38,16.88,Celaya,Taller,38-FRE,Frenos,2176.42,4632,529,4103,8.76,USA,QRO-SJR
3778,2022-03-02,2022-03-04,2022,3,3,2,0,0,22.8,318.22,13.96,El Marqués,Taller,88-FRE,Frenos,4043.96,2439,113,2326,21.58,México,QRO-SJR
3779,2026-05-23,2026-06-05,2026,5,6,13,0,0,290,5183.47,17.87,León,Tier1,76-SEN,Sensores,3690.33,3173,898,2275,3.53,USA,QRO-CEL
3780,2026-05-05,2026-06-01,2026,5,2,27,1,17,89.8,1582.18,17.62,El Marqués,Tier1,42-SEN,Sensores,534.52,117,157,-40,0.75,China,QRO-CEL
3781,2026-05-20,2026-05-31,2026,5,3,11,1,2,118.9,1334.64,11.22,León,Planta,69-ELE,Electrónica,1827.32,416,556,-140,0.75,México,QRO-CEL
3782,2023-01-11,2023-01-15,2023,1,3,4,1,1,169.7,2243.12,13.22,León,Tier1,72-FRE,Frenos,2982.1,4614,609,4005,7.58,China,QRO-SJR
3783,2022-10-10,2022-10-13,2022,10,1,3,0,0,225.4,3744.5,16.61,Corregidora,Planta,45-ELE,Electrónica,4169.66,3629,173,3456,20.98,China,QRO-CEL
3784,2022-11-09,2022-11-12,2022,11,3,3,0,0,145.1,2393.59,16.5,Corregidora,Distribuidor,3-FRE,Frenos,3775.29,2212,377,1835,5.87,China,QRO-SLP
3785,2026-05-12,2026-05-13,2026,5,2,1,0,0,323.5,5906.03,18.26,Celaya,Tier1,55-ELE,Electrónica,4107.15,2573,998,1575,2.58,China,QRO-MQZ
3786,2024-09-28,2024-09-30,2024,9,6,2,0,0,345.7,3914.33,11.32,El Marqués,Taller,60-SUS,Suspensión,2653.99,2128,369,1759,5.77,México,QRO-CEL
3787,2021-05-10,2021-05-11,2021,5,1,1,0,0,30.9,461.54,14.94,San Juan del Río,Taller,27-ELE,Electrónica,1768.11,2885,368,2517,7.84,Japón,QRO-CEL
3788,2026-05-11,2026-05-31,2026,5,1,20,1,11,15,219,14.6,San Luis Potosí,Tier1,82-ARN,Arneses,1708.12,766,973,-207,0.79,Japón,QRO-CEL
3789,2022-06-24,2022-06-30,2022,6,5,6,1,3,44.5,791.42,17.78,Corregidora,Tier1,25-ARN,Arneses,3915.2,4208,808,3400,5.21,México,QRO-SLP
3790,2025-09-19,2025-09-21,2025,9,5,2,0,0,166.4,1874.05,11.26,El Marqués,Tier1,54-FRE,Frenos,2428.99,2196,677,1519,3.24,USA,QRO-SLP
3791,2025-02-23,2025-02-25,2025,2,0,2,0,0,27.7,347.53,12.55,San Juan del Río,Planta,23-SEN,Sensores,1056.26,3445,649,2796,5.31,USA,QRO-SLP
3792,2026-05-06,2026-05-29,2026,5,3,23,1,16,300.8,4094.19,13.61,Querétaro,Tier1,46-SEN,Sensores,4891.28,2915,405,2510,7.2,Japón,QRO-SLP
3793,2026-05-05,2026-05-30,2026,5,2,25,1,17,253.2,2866.64,11.32,San Luis Potosí,Planta,4-SUS,Suspensión,4325.44,2289,793,1496,2.89,USA,QRO-CEL
3794,2023-09-04,2023-09-11,2023,9,1,7,1,4,138.7,1529.65,11.03,Celaya,Planta,42-SEN,Sensores,534.52,117,157,-40,0.75,México,QRO-CEL
3795,2025-08-02,2025-08-03,2025,8,6,1,0,0,209,3153.95,15.09,San Juan del Río,Taller,47-ARN,Arneses,1524.78,2381,707,1674,3.37,Alemania,QRO-SLP
3796,2024-01-05,2024-01-07,2024,1,5,2,0,0,196.3,2793.97,14.23,San Juan del Río,Taller,64-SUS,Suspensión,4312.74,583,450,133,1.3,Japón,QRO-CEL
3797,2021-07-19,2021-07-26,2021,7,1,7,1,4,142.1,2103.63,14.8,Corregidora,Distribuidor,37-SUS,Suspensión,1200.77,1755,358,1397,4.9,Alemania,QRO-SJR
3798,2026-05-15,2026-06-01,2026,5,5,17,1,7,231.9,3741.26,16.13,San Juan del Río,Tier1,32-ARN,Arneses,1534.06,183,367,-184,0.5,China,QRO-MQZ
3799,2024-01-05,2024-01-09,2024,1,5,4,1,1,173.6,2116.34,12.19,León,Tier1,18-SEN,Sensores,2642.38,2763,311,2452,8.88,USA,QRO-CEL
3800,2024-12-31,2025-01-08,2024,12,2,8,1,5,85.1,781.46,9.18,El Marqués,Taller,34-ARN,Arneses,4771.65,2699,606,2093,4.45,China,QRO-SLP
3801,2026-05-24,2026-06-04,2026,5,0,11,0,0,328.4,4742.07,14.44,San Juan del Río,Planta,65-ELE,Electrónica,4175.41,3316,875,2441,3.79,México,QRO-SJR
3802,2022-03-21,2022-03-29,2022,3,1,8,1,5,319.7,6201.14,19.4,San Luis Potosí,Tier1,25-SEN,Sensores,4979.92,3606,752,2854,4.8,China,QRO-SLP
3803,2024-10-17,2024-10-21,2024,10,4,4,1,1,335.3,2789.37,8.32,Celaya,Distribuidor,14-ELE,Electrónica,1218.61,173,107,66,1.62,México,QRO-SLP
3804,2023-08-16,2023-08-17,2023,8,3,1,0,0,64.4,1126.69,17.5,Querétaro,Distribuidor,60-ARN,Arneses,4406.3,1,551,-550,0,México,QRO-CEL
3805,2024-12-09,2024-12-15,2024,12,1,6,1,3,95,1689.77,17.79,San Juan del Río,Planta,8-FRE,Frenos,1993.18,2763,635,2128,4.35,USA,QRO-SLP
3806,2025-12-28,2026-01-02,2025,12,0,5,1,2,14.3,134.16,9.38,El Marqués,Taller,69-SUS,Suspensión,2311.07,1018,914,104,1.11,China,QRO-MQZ
3807,2022-10-28,2022-11-03,2022,10,5,6,1,3,75.4,730.12,9.68,San Luis Potosí,Distribuidor,84-ARN,Arneses,1914.15,2582,463,2119,5.58,Japón,QRO-SLP
3808,2026-05-16,2026-05-31,2026,5,6,15,1,6,84.4,952.01,11.28,León,Tier1,76-SEN,Sensores,3690.33,3173,898,2275,3.53,México,QRO-SLP
3809,2021-01-25,2021-01-28,2021,1,1,3,0,0,47.7,900.59,18.88,Celaya,Taller,2-SUS,Suspensión,2244.37,1376,919,457,1.5,México,QRO-SLP
3810,2023-01-05,2023-01-07,2023,1,4,2,0,0,213.2,3486.59,16.35,Corregidora,Distribuidor,49-FRE,Frenos,163.61,2823,238,2585,11.86,México,QRO-CEL
3811,2022-03-14,2022-03-19,2022,3,1,5,1,2,327.4,4973.47,15.19,Corregidora,Distribuidor,27-ARN,Arneses,1335.52,4511,497,4014,9.08,USA,QRO-SLP
3812,2026-05-19,2026-05-29,2026,5,2,10,1,3,32.1,381.73,11.89,León,Taller,73-ARN,Arneses,3687.85,3796,460,3336,8.25,Japón,QRO-MQZ
3813,2025-03-10,2025-03-18,2025,3,1,8,1,5,52,650.17,12.5,San Juan del Río,Tier1,48-ARN,Arneses,4531.54,4813,716,4097,6.72,México,QRO-MQZ
3814,2024-02-12,2024-02-16,2024,2,1,4,1,1,124.9,1390.42,11.13,León,Tier1,8-SUS,Suspensión,926.42,4541,250,4291,18.16,USA,QRO-CEL
3815,2026-05-14,2026-05-27,2026,5,4,13,1,8,38.5,437.53,11.36,San Juan del Río,Planta,10-SUS,Suspensión,3974.3,2474,590,1884,4.19,México,QRO-SJR
3816,2022-05-09,2022-05-11,2022,5,1,2,0,0,144.7,1563.38,10.8,San Juan del Río,Planta,50-SEN,Sensores,4354.41,2670,213,2457,12.54,USA,QRO-SLP
3817,2023-08-28,2023-09-04,2023,8,1,7,1,4,233.4,4120.75,17.66,San Juan del Río,Planta,81-SUS,Suspensión,2394.84,4181,399,3782,10.48,China,QRO-SJR
3818,2026-05-15,2026-05-30,2026,5,5,15,1,7,333.4,3285.81,9.86,León,Planta,60-ELE,Electrónica,1065.78,4715,596,4119,7.91,Alemania,QRO-SJR
3819,2026-05-24,2026-05-27,2026,5,0,3,0,0,296,3308.24,11.18,Celaya,Planta,57-ARN,Arneses,607.05,602,337,265,1.79,Alemania,QRO-MQZ
3820,2026-05-04,2026-05-29,2026,5,1,25,1,18,65.5,1272.24,19.42,San Luis Potosí,Tier1,81-SEN,Sensores,3476.55,1073,855,218,1.25,México,QRO-MQZ
3821,2026-04-26,2026-05-03,2026,4,0,7,1,4,159.7,3055.81,19.13,El Marqués,Taller,95-ELE,Electrónica,4863.69,3953,627,3326,6.3,USA,QRO-SLP
3822,2026-05-04,2026-06-01,2026,5,1,28,1,18,10,118.22,11.82,León,Tier1,46-ELE,Electrónica,2511.37,3579,173,3406,20.69,China,QRO-CEL
3823,2026-05-08,2026-05-25,2026,5,5,17,1,14,291.4,3710.25,12.73,Celaya,Tier1,72-SUS,Suspensión,234.19,3605,243,3362,14.84,Alemania,QRO-SJR
3824,2022-03-23,2022-03-29,2022,3,3,6,1,3,293.1,2638.2,9,Querétaro,Planta,11-ELE,Electrónica,2731.07,2870,828,2042,3.47,USA,QRO-MQZ
3825,2021-07-22,2021-07-29,2021,7,4,7,1,4,139.1,1457.76,10.48,San Luis Potosí,Tier1,42-ARN,Arneses,4312.83,3536,833,2703,4.24,China,QRO-CEL
3826,2023-11-30,2023-12-02,2023,11,4,2,0,0,263.9,4576.52,17.34,Celaya,Taller,39-FRE,Frenos,1372.38,2726,706,2020,3.86,México,QRO-SJR
3827,2021-01-09,2021-01-11,2021,1,6,2,0,0,153.7,1682.05,10.94,Celaya,Planta,77-SUS,Suspensión,2408.66,2567,263,2304,9.76,USA,QRO-MQZ
3828,2025-04-27,2025-05-04,2025,4,0,7,1,4,67.7,753.49,11.13,Querétaro,Tier1,90-ELE,Electrónica,2914.45,2443,282,2161,8.66,México,QRO-SLP
3829,2024-05-18,2024-05-26,2024,5,6,8,1,5,233,4252.42,18.25,San Luis Potosí,Tier1,56-SEN,Sensores,1253.34,3707,620,3087,5.98,Japón,QRO-MQZ
3830,2026-05-24,2026-06-01,2026,5,0,8,0,0,328.2,3740.92,11.4,San Luis Potosí,Planta,96-ELE,Electrónica,4610.48,3616,228,3388,15.86,USA,QRO-MQZ
3831,2023-08-06,2023-08-14,2023,8,0,8,1,5,337,3206.52,9.51,León,Taller,60-SEN,Sensores,4618.25,4938,354,4584,13.95,China,QRO-SJR
3832,2026-05-08,2026-05-31,2026,5,5,23,1,14,346.1,5773.31,16.68,San Juan del Río,Taller,67-SUS,Suspensión,2907.17,4550,308,4242,14.77,México,QRO-SJR
3833,2024-09-30,2024-10-01,2024,9,1,1,0,0,203.5,1786.91,8.78,El Marqués,Tier1,96-SEN,Sensores,4971.73,4377,915,3462,4.78,México,QRO-CEL
3834,2022-07-22,2022-07-27,2022,7,5,5,1,2,229.2,3424.37,14.94,San Luis Potosí,Tier1,26-SEN,Sensores,2283.16,2773,396,2377,7,Alemania,QRO-CEL
3835,2025-01-31,2025-02-05,2025,1,5,5,1,2,238.5,4615.19,19.35,Querétaro,Planta,94-SEN,Sensores,3460.4,1180,938,242,1.26,China,QRO-CEL
3836,2026-05-14,2026-05-29,2026,5,4,15,1,8,273.8,3507.89,12.81,Querétaro,Taller,1-FRE,Frenos,233.71,1282,783,499,1.64,China,QRO-SLP
3837,2022-01-09,2022-01-14,2022,1,0,5,1,2,207.5,3541.53,17.07,El Marqués,Taller,70-ARN,Arneses,1874.06,2106,688,1418,3.06,China,QRO-MQZ
3838,2021-01-13,2021-01-18,2021,1,3,5,1,2,75.6,861,11.39,León,Planta,64-ARN,Arneses,324.29,3235,687,2548,4.71,USA,QRO-SJR
3839,2024-12-26,2024-12-30,2024,12,4,4,1,1,134.7,2154.91,16,León,Tier1,7-ELE,Electrónica,246.58,4554,646,3908,7.05,Alemania,QRO-SLP
3840,2025-02-13,2025-02-16,2025,2,4,3,0,0,223.9,4046.44,18.07,El Marqués,Tier1,72-SUS,Suspensión,234.19,3605,243,3362,14.84,China,QRO-CEL
3841,2026-02-27,2026-03-01,2026,2,5,2,0,0,68.2,822.58,12.06,Corregidora,Tier1,100-FRE,Frenos,1719.07,4842,314,4528,15.42,Japón,QRO-SLP
3842,2023-03-27,2023-03-31,2023,3,1,4,1,1,39.3,557.09,14.18,San Luis Potosí,Tier1,55-SEN,Sensores,431.65,4262,586,3676,7.27,México,QRO-MQZ
3843,2025-01-20,2025-01-27,2025,1,1,7,1,4,201.6,2291.07,11.36,León,Planta,69-ARN,Arneses,2131.09,4430,982,3448,4.51,Japón,QRO-SLP
3844,2026-05-08,2026-05-31,2026,5,5,23,1,14,277.6,5296.18,19.08,Celaya,Planta,65-SEN,Sensores,3356.68,3642,308,3334,11.82,México,QRO-SLP
3845,2024-01-04,2024-01-08,2024,1,4,4,1,1,264.8,2331.9,8.81,El Marqués,Taller,19-SEN,Sensores,1116.53,4535,959,3576,4.73,China,QRO-SJR
3846,2025-04-30,2025-05-05,2025,4,3,5,1,2,84.9,927.89,10.93,El Marqués,Taller,59-SEN,Sensores,627.84,3969,671,3298,5.92,USA,QRO-SJR
3847,2026-05-03,2026-05-31,2026,5,0,28,1,19,212.3,3221.2,15.17,El Marqués,Planta,40-SUS,Suspensión,1400.65,52,574,-522,0.09,China,QRO-SLP
3848,2026-05-03,2026-05-29,2026,5,0,26,1,19,91.2,742.59,8.14,El Marqués,Taller,69-ELE,Electrónica,1827.32,416,556,-140,0.75,China,QRO-SLP
3849,2025-03-24,2025-03-27,2025,3,1,3,0,0,154.3,1570.07,10.18,San Juan del Río,Taller,23-ELE,Electrónica,1997.95,1627,354,1273,4.6,USA,QRO-MQZ
3850,2021-01-07,2021-01-08,2021,1,4,1,0,0,285,4816.67,16.9,San Juan del Río,Tier1,57-ARN,Arneses,607.05,602,337,265,1.79,USA,QRO-SJR
3851,2023-01-25,2023-01-31,2023,1,3,6,1,3,57.7,563.51,9.77,Celaya,Tier1,26-ARN,Arneses,1872.84,4883,185,4698,26.39,Alemania,QRO-MQZ
3852,2026-05-02,2026-06-01,2026,5,6,30,1,20,170.3,2849.25,16.73,San Luis Potosí,Planta,76-FRE,Frenos,3738.99,1682,676,1006,2.49,Alemania,QRO-SJR
3853,2026-04-28,2026-05-04,2026,4,2,6,1,3,308.2,4277.26,13.88,Querétaro,Taller,50-SEN,Sensores,4354.41,2670,213,2457,12.54,Alemania,QRO-CEL
3854,2023-01-21,2023-01-24,2023,1,6,3,0,0,101.6,1381.92,13.6,Corregidora,Distribuidor,64-ELE,Electrónica,4488.81,2018,103,1915,19.59,Alemania,QRO-CEL
3855,2026-05-10,2026-05-27,2026,5,0,17,1,12,238.3,4695.13,19.7,El Marqués,Tier1,92-SUS,Suspensión,3033.85,4447,428,4019,10.39,Alemania,QRO-SJR
3856,2026-05-06,2026-05-26,2026,5,3,20,1,16,267.1,3824.97,14.32,San Luis Potosí,Planta,39-ARN,Arneses,1573.02,936,723,213,1.29,Alemania,QRO-CEL
3857,2026-05-07,2026-05-25,2026,5,4,18,1,15,301,5952.45,19.78,León,Planta,43-ELE,Electrónica,2094.4,1745,174,1571,10.03,China,QRO-SLP
3858,2022-09-05,2022-09-10,2022,9,1,5,1,2,18.7,233.6,12.49,San Juan del Río,Planta,27-SUS,Suspensión,4748.31,2962,518,2444,5.72,Japón,QRO-SJR
3859,2021-11-29,2021-12-07,2021,11,1,8,1,5,264.5,2243.33,8.48,Querétaro,Planta,9-ARN,Arneses,1971.31,2328,930,1398,2.5,USA,QRO-CEL
3860,2026-05-13,2026-05-14,2026,5,3,1,0,0,227.1,3442.47,15.16,Querétaro,Distribuidor,10-SEN,Sensores,4186.41,1042,960,82,1.09,USA,QRO-CEL
3861,2026-05-25,2026-06-02,2026,5,1,8,0,0,260.9,4476.01,17.16,San Juan del Río,Taller,85-SEN,Sensores,1521.2,2920,544,2376,5.37,Alemania,QRO-SLP
3862,2026-05-01,2026-05-26,2026,5,5,25,1,21,156.1,3120.36,19.99,Celaya,Distribuidor,9-SEN,Sensores,3506.81,652,938,-286,0.7,México,QRO-SJR
3863,2023-03-27,2023-03-29,2023,3,1,2,0,0,25.6,230.67,9.01,San Luis Potosí,Tier1,35-SEN,Sensores,262.68,3794,321,3473,11.82,USA,QRO-CEL
3864,2022-08-14,2022-08-16,2022,8,0,2,0,0,229.2,2120.21,9.25,León,Taller,51-ELE,Electrónica,807.84,2612,676,1936,3.86,China,QRO-SJR
3865,2022-01-21,2022-01-24,2022,1,5,3,0,0,219.5,2528.18,11.52,San Luis Potosí,Tier1,9-SUS,Suspensión,3312.62,269,343,-74,0.78,México,QRO-MQZ
3866,2026-02-13,2026-02-14,2026,2,5,1,0,0,212.2,3329.67,15.69,Querétaro,Planta,24-ARN,Arneses,4525.05,711,612,99,1.16,USA,QRO-CEL
3867,2024-01-04,2024-01-06,2024,1,4,2,0,0,335.2,4175.99,12.46,Celaya,Planta,93-ELE,Electrónica,3454.32,4964,773,4191,6.42,Japón,QRO-CEL
3868,2023-09-07,2023-09-12,2023,9,4,5,1,2,49.3,505.95,10.26,Celaya,Distribuidor,58-SUS,Suspensión,1458.38,4972,879,4093,5.66,China,QRO-SJR
3869,2023-09-07,2023-09-12,2023,9,4,5,1,2,92.8,853.3,9.2,León,Tier1,19-ARN,Arneses,3708.16,4895,837,4058,5.85,China,QRO-SLP
3870,2024-05-27,2024-05-28,2024,5,1,1,0,0,47.9,949.84,19.83,Corregidora,Distribuidor,74-ELE,Electrónica,4728.06,3772,558,3214,6.76,USA,QRO-SLP
3871,2024-06-24,2024-06-30,2024,6,1,6,1,3,108.1,2138.96,19.79,Querétaro,Planta,24-ELE,Electrónica,4055.81,2955,652,2303,4.53,China,QRO-MQZ
3872,2026-05-25,2026-06-07,2026,5,1,13,0,0,136.4,1190.26,8.73,Querétaro,Tier1,23-ARN,Arneses,856.04,2511,134,2377,18.74,China,QRO-SLP
3873,2026-01-30,2026-02-07,2026,1,5,8,1,5,157.7,1630.37,10.34,San Luis Potosí,Distribuidor,72-ELE,Electrónica,892.6,1623,479,1144,3.39,USA,QRO-SJR
3874,2025-04-14,2025-04-18,2025,4,1,4,1,1,26.8,455.99,17.01,Querétaro,Tier1,15-SEN,Sensores,4743.16,142,448,-306,0.32,China,QRO-MQZ
3875,2026-05-21,2026-05-29,2026,5,4,8,1,1,94.2,978.02,10.38,León,Taller,99-FRE,Frenos,4195.98,3122,126,2996,24.78,China,QRO-CEL
3876,2025-07-30,2025-08-04,2025,7,3,5,1,2,40.1,541.61,13.51,León,Planta,86-SEN,Sensores,2869.97,158,622,-464,0.25,USA,QRO-CEL
3877,2025-06-30,2025-07-03,2025,6,1,3,0,0,184.1,2448.45,13.3,Celaya,Distribuidor,83-SUS,Suspensión,3433.69,358,401,-43,0.89,China,QRO-CEL
3878,2026-05-14,2026-05-26,2026,5,4,12,1,8,217.1,1860.37,8.57,Corregidora,Distribuidor,92-SEN,Sensores,4469.2,3130,154,2976,20.32,China,QRO-MQZ
3879,2026-05-13,2026-05-30,2026,5,3,17,1,9,222.9,4138.57,18.57,Corregidora,Distribuidor,76-ARN,Arneses,690.12,2510,973,1537,2.58,USA,QRO-CEL
3880,2025-06-28,2025-06-29,2025,6,6,1,0,0,85.6,1403.56,16.4,San Luis Potosí,Tier1,55-SUS,Suspensión,105.27,1887,966,921,1.95,USA,QRO-SLP
3881,2023-12-23,2023-12-27,2023,12,6,4,1,1,292.1,5733.55,19.63,San Juan del Río,Planta,39-ELE,Electrónica,2379.6,1533,174,1359,8.81,Japón,QRO-MQZ
3882,2021-07-16,2021-07-22,2021,7,5,6,1,3,172.6,2290.39,13.27,Corregidora,Distribuidor,12-FRE,Frenos,2256.16,1344,843,501,1.59,China,QRO-MQZ
3883,2026-05-17,2026-05-31,2026,5,0,14,1,5,202.9,3073.28,15.15,San Juan del Río,Planta,74-SUS,Suspensión,4557.16,415,619,-204,0.67,China,QRO-SJR
3884,2021-07-28,2021-08-04,2021,7,3,7,1,4,219,3617.99,16.52,León,Taller,24-FRE,Frenos,3167.6,1248,407,841,3.07,USA,QRO-MQZ
3885,2021-03-27,2021-04-04,2021,3,6,8,1,5,230,2742.89,11.93,León,Planta,30-FRE,Frenos,2601.88,1085,192,893,5.65,Japón,QRO-CEL
3886,2022-09-12,2022-09-18,2022,9,1,6,1,3,90.8,1032.44,11.37,Querétaro,Planta,35-FRE,Frenos,2222.63,4456,817,3639,5.45,USA,QRO-MQZ
3887,2024-10-26,2024-11-03,2024,10,6,8,1,5,208.4,2588.28,12.42,San Juan del Río,Taller,40-SUS,Suspensión,1400.65,52,574,-522,0.09,Japón,QRO-SJR
3888,2026-02-15,2026-02-19,2026,2,0,4,1,1,291,4628.45,15.91,Querétaro,Planta,49-ELE,Electrónica,3034.43,2749,539,2210,5.1,México,QRO-MQZ
3889,2021-12-19,2021-12-24,2021,12,0,5,1,2,57.2,836.02,14.62,San Juan del Río,Planta,27-ELE,Electrónica,1768.11,2885,368,2517,7.84,Japón,QRO-SJR
3890,2025-01-11,2025-01-18,2025,1,6,7,1,4,278.9,3133.14,11.23,San Luis Potosí,Planta,35-ELE,Electrónica,1141.28,3576,681,2895,5.25,México,QRO-SJR
3891,2021-06-16,2021-06-19,2021,6,3,3,0,0,348.8,4082.6,11.7,San Luis Potosí,Tier1,63-SEN,Sensores,610.95,201,678,-477,0.3,China,QRO-CEL
3892,2021-11-18,2021-11-23,2021,11,4,5,1,2,23.3,235.79,10.12,El Marqués,Taller,2-SUS,Suspensión,2244.37,1376,919,457,1.5,China,QRO-SJR
3893,2026-05-07,2026-05-29,2026,5,4,22,1,15,30.8,296.85,9.64,Querétaro,Planta,93-ELE,Electrónica,3454.32,4964,773,4191,6.42,Japón,QRO-SLP
3894,2024-03-26,2024-04-01,2024,3,2,6,1,3,228.4,2433.02,10.65,San Luis Potosí,Tier1,96-SEN,Sensores,4971.73,4377,915,3462,4.78,USA,QRO-CEL
3895,2026-05-02,2026-05-30,2026,5,6,28,1,20,185,2482.18,13.42,León,Tier1,24-ELE,Electrónica,4055.81,2955,652,2303,4.53,Alemania,QRO-MQZ
3896,2024-09-06,2024-09-14,2024,9,5,8,1,5,257.9,3980.86,15.44,San Juan del Río,Planta,94-ELE,Electrónica,673.59,2723,409,2314,6.66,China,QRO-SLP
3897,2024-03-26,2024-03-28,2024,3,2,2,0,0,14.2,144.63,10.19,Querétaro,Tier1,33-SEN,Sensores,4299.55,4446,746,3700,5.96,China,QRO-SLP
3898,2026-02-26,2026-03-01,2026,2,4,3,0,0,49.5,766.59,15.49,Celaya,Planta,60-FRE,Frenos,4591.5,2619,968,1651,2.71,Alemania,QRO-SLP
3899,2022-09-01,2022-09-08,2022,9,4,7,1,4,102.2,1440.85,14.1,Corregidora,Tier1,90-ARN,Arneses,2855.44,3929,856,3073,4.59,México,QRO-MQZ
3900,2023-06-25,2023-06-28,2023,6,0,3,0,0,153.8,1331.78,8.66,Querétaro,Taller,47-SUS,Suspensión,1103.8,4418,319,4099,13.85,Alemania,QRO-SLP
3901,2026-05-04,2026-05-26,2026,5,1,22,1,18,230.8,2646.97,11.47,León,Tier1,25-ELE,Electrónica,1552.43,1189,817,372,1.46,Japón,QRO-CEL
3902,2026-05-01,2026-05-30,2026,5,5,29,1,21,153.8,2673.89,17.39,El Marqués,Taller,78-SUS,Suspensión,3109.5,4399,835,3564,5.27,USA,QRO-CEL
3903,2022-12-28,2023-01-03,2022,12,3,6,1,3,88.4,1497.54,16.94,San Juan del Río,Taller,60-ARN,Arneses,4406.3,1,551,-550,0,Japón,QRO-MQZ
3904,2026-05-07,2026-05-27,2026,5,4,20,1,15,234.5,4336.12,18.49,San Luis Potosí,Planta,10-SEN,Sensores,4186.41,1042,960,82,1.09,Alemania,QRO-CEL
3905,2025-04-05,2025-04-06,2025,4,6,1,0,0,150.7,1767.92,11.73,Querétaro,Distribuidor,16-ELE,Electrónica,316.27,2849,664,2185,4.29,Japón,QRO-CEL
3906,2026-05-03,2026-05-25,2026,5,0,22,1,19,89,1060.25,11.91,San Luis Potosí,Tier1,29-ARN,Arneses,4197.3,2125,821,1304,2.59,China,QRO-SJR
3907,2026-05-19,2026-05-27,2026,5,2,8,1,3,70.3,613.59,8.73,Corregidora,Planta,27-FRE,Frenos,4045.05,2920,947,1973,3.08,Alemania,QRO-SLP
3908,2023-11-05,2023-11-06,2023,11,0,1,0,0,98.4,838.1,8.52,León,Planta,63-ELE,Electrónica,3510.2,1454,755,699,1.93,Japón,QRO-MQZ
3909,2023-04-13,2023-04-18,2023,4,4,5,1,2,171.9,2835.06,16.49,Celaya,Planta,3-ELE,Electrónica,4739.2,4636,173,4463,26.8,China,QRO-SJR
3910,2026-05-14,2026-05-30,2026,5,4,16,1,8,53.2,811.41,15.25,León,Tier1,75-SEN,Sensores,2324.33,2246,115,2131,19.53,Japón,QRO-SLP
3911,2026-05-24,2026-06-02,2026,5,0,9,0,0,48.5,700.24,14.44,Querétaro,Planta,81-SUS,Suspensión,2394.84,4181,399,3782,10.48,China,QRO-SJR
3912,2021-05-14,2021-05-21,2021,5,5,7,1,4,145.8,1527.74,10.48,San Juan del Río,Planta,65-FRE,Frenos,3031.57,2001,416,1585,4.81,Japón,QRO-SLP
3913,2021-05-08,2021-05-14,2021,5,6,6,1,3,297.1,5665.62,19.07,San Luis Potosí,Tier1,49-FRE,Frenos,163.61,2823,238,2585,11.86,USA,QRO-CEL
3914,2022-05-22,2022-05-28,2022,5,0,6,1,3,279.6,2433.83,8.7,Querétaro,Distribuidor,97-ELE,Electrónica,2011.22,862,727,135,1.19,Japón,QRO-CEL
3915,2026-05-07,2026-05-28,2026,5,4,21,1,15,13.7,263.93,19.26,Querétaro,Tier1,93-SEN,Sensores,4236.96,1229,379,850,3.24,China,QRO-SJR
3916,2021-12-23,2021-12-29,2021,12,4,6,1,3,342.1,5764.82,16.85,Celaya,Tier1,55-SUS,Suspensión,105.27,1887,966,921,1.95,Japón,QRO-SJR
3917,2026-05-14,2026-05-28,2026,5,4,14,1,8,314,3407.09,10.85,León,Tier1,41-SUS,Suspensión,754.34,4179,350,3829,11.94,México,QRO-MQZ
3918,2025-06-15,2025-06-16,2025,6,0,1,0,0,202.6,2442.95,12.06,León,Tier1,2-ELE,Electrónica,1189.72,3706,870,2836,4.26,México,QRO-SJR
